,domain,id,id_str,party,screen_name,state
6659,1.0,818359965555576832,818359965555576832,BJP,bjp4bbk,Uttar Pradesh
6660,1.0,802715439218511872,802715439218511872,BJP,srishubhambjp,Uttar Pradesh
6661,1.0,740057367522332672,740057367522332672,BJP,Rohittripathibj,Uttar Pradesh
6662,1.0,117029746,117029746,BJP,aashusai11,Uttar Pradesh
6663,1.0,2500627645,2500627645,BJP,BjpKiran,Uttar Pradesh
6664,1.0,2772772398,2772772398,BJP,MAYANKAGARWALB,Uttar Pradesh
6665,1.0,2399220922,2399220922,BJP,ranuprataprana,Uttar Pradesh
6666,1.0,2989449584,2989449584,BJP,ChampatRai,To Be Added
6667,1.0,4628876352,4628876352,BJP,AlokSin29470290,Uttar Pradesh
6668,1.0,1264974811,1264974811,To Be Added,AimimAdoni,To Be Added
6669,1.0,1046946844197232645,1046946844197232640,TDP,paruchuri_rc,Andhra Pradesh
6670,1.0,1014561390709927938,1014561390709927936,BJP,Abhishe14101584,Chhattisgarh
6671,1.0,869083765804609536,869083765804609536,BJP,bjp4amroha,Uttar Pradesh
6672,1.0,3016898801,3016898801,BJP,NeelamSonker,Uttar Pradesh
6673,1.0,2244367682,2244367682,BJP,YatinDixit2,Uttar Pradesh
6674,1.0,841627369244905472,841627369244905472,BJP,MLA_JALESAR,Uttar Pradesh
6675,1.0,744121258950856704,744121258950856704,BJP,PankajSingh_in,Uttar Pradesh
6676,1.0,761397168,761397168,BJP,DeepakBarhgujar,Uttar Pradesh
6677,1.0,491204040,491204040,BJP,riyazabbasabidi,Uttar Pradesh
6678,1.0,821667229578182658,821667229578182656,BJP,rajupandey_bjp,Uttar Pradesh
6679,1.0,728929312817156097,728929312817156096,To Be Added,BJPVaranasi,Uttar Pradesh
6680,1.0,799305687541121024,799305687541121024,BJP,Rishabh29795,Uttar Pradesh
6681,1.0,913626966158217217,913626966158217216,BJP,AslamPa54837747,Chhattisgarh
6682,1.0,709759588938153986,709759588938153984,BJP,dharmveerbjp,Uttar Pradesh
6683,1.0,714654972533719040,714654972533719040,BJP,krishnmohan1976,Uttar Pradesh
6684,1.0,842991174621179905,842991174621179904,BJP,GSReddyBJP,Uttar Pradesh
6685,1.0,133668301,133668301,BJP,BJP4Vikas,Uttar Pradesh
6686,1.0,797442585081954304,797442585081954304,BJP,Saurabhbjpup,Uttar Pradesh
6687,1.0,352203945,352203945,BJP,sanjayyadavbjp,Uttar Pradesh
6688,1.0,4596377942,4596377942,BJP,satender_awana,Uttar Pradesh
6689,1.0,986921458776489985,986921458776489984,BJP,RameshwarBindal,Uttar Pradesh
6690,1.0,778888927491031040,778888927491031040,BJP,krishnagopal319,Uttar Pradesh
6691,1.0,785861353391226880,785861353391226880,BJP,anooptiwarifkd,Uttar Pradesh
6692,1.0,1092023775879516160,1092023775879516160,BJP,Budhrammandavi1,Chhattisgarh
6693,1.0,1573150194,1573150194,BJP,bharat_bjp,Uttar Pradesh
6694,1.0,421737308,421737308,BJP,manojsharma3339,Uttar Pradesh
6695,1.0,931378266958577665,931378266958577664,BJP,mukeshK48487854,Uttar Pradesh
6696,1.0,3237591127,3237591127,BJP,NitinMittalBJP,Uttar Pradesh
6697,1.0,975633263577284608,975633263577284608,BJP,vishal_nayak87,Uttar Pradesh
6698,1.0,2560973005,2560973005,BJP,up265plus,Uttar Pradesh
6699,1.0,2195572840,2195572840,BJP,rajnikant_mani,Uttar Pradesh
6700,1.0,1412320230,1412320230,To Be Added,Amneishkumar,To Be Added
6701,1.0,4482615087,4482615087,BJP,Vkdubey872,To Be Added
6702,1.0,2540092188,2540092188,BJP,bsantosh011,Uttar Pradesh
6703,1.0,2385601266,2385601266,CPIM,cgcpimspeak,Chhattisgarh
6704,1.0,731362525057421313,731362525057421312,BJP,AyushPanwar08,Uttar Pradesh
6705,1.0,1079351778468978688,1079351778468978688,BJP,AtulRai62538613,Uttar Pradesh
6706,1.0,1073168888429535232,1073168888429535232,BJP,mauryasandipkan,Uttar Pradesh
6707,1.0,975935904853487621,975935904853487616,BJP,VijaySi81014869,Uttar Pradesh
6708,1.0,2946324157,2946324157,BJP,pushprajsinghj,Uttar Pradesh
6709,1.0,1649630443,1649630443,BJP,anoopawasthibjp,Uttar Pradesh
6710,1.0,728929385244463108,728929385244463104,To Be Added,Shivam_jaiswal_,Uttar Pradesh
6711,1.0,591494923,591494923,BJP,kaushalvaghadia,Uttar Pradesh
6712,1.0,960892113410973697,960892113410973696,BJP,SubhashYadwansi,Uttar Pradesh
6713,1.0,2544734475,2544734475,BJP,shashivicky8,Uttar Pradesh
6714,1.0,2599676406,2599676406,GOV,ChhattisgarhCMO,Chhattisgarh
6715,1.0,1095508285438943243,1095508285438943232,BJP,rahulkumarjha33,To Be Added
6716,1.0,711774448223961089,711774448223961088,BJP,spsinghsainimb1,Uttar Pradesh
6717,1.0,3803452878,3803452878,BJP,shubham4nation,Uttar Pradesh
6718,1.0,226457710,226457710,BJP,ModiShahi,To Be Added
6719,1.0,902783312506138624,902783312506138624,BJP,AshuCha46140621,Uttar Pradesh
6720,1.0,743075366554750976,743075366554750976,BJP,RamPheran,Uttar Pradesh
6721,1.0,1284433506186211328,1284433506186211328,BJP,ShaktiShrivast5,Uttar Pradesh
6722,1.0,754219023466889216,754219023466889216,BJP,rakeshupbjp,Uttar Pradesh
6723,1.0,4673507299,4673507299,BJP,AyushiShrimali1,Uttar Pradesh
6724,1.0,2355183186,2355183186,BJP,bjpup_,Uttar Pradesh
6725,1.0,770241583601979392,770241583601979392,GOV,BilaspurDist,Chhattisgarh
6726,1.0,825421140516536320,825421140516536320,To Be Added,MaheshCGuptaBJP,Uttar Pradesh
6727,1.0,1456399243,1456399243,BJP,Akashpandey09,Uttar Pradesh
6728,1.0,108885572,108885572,BJP,pratap_nagar,Uttar Pradesh
6729,1.0,833194100287537154,833194100287537152,BJP,iamshikharbjp,Uttar Pradesh
6730,1.0,964447848,964447848,BJP,Avinash_dhiru,Uttar Pradesh
6731,1.0,103318909,103318909,BJP,kamathneeraj,Uttar Pradesh
6732,1.0,163020261,163020261,BJP,rishabhrg,Uttar Pradesh
6733,1.0,830971095830274049,830971095830274048,BJP,BJP4Arani,Uttar Pradesh
6734,1.0,3657004055,3657004055,BJP,Apoorv_BJP,Uttar Pradesh
6735,1.0,893086320301682689,893086320301682688,BJP,RiteshS30079192,Uttar Pradesh
6736,1.0,771687768200138752,771687768200138752,GOV,JashpurDist,Chhattisgarh
6737,1.0,711633139525783552,711633139525783552,BJP,BJPsantosh333,Uttar Pradesh
6738,1.0,894656648916205569,894656648916205568,BJP,Bjpsuryanarayan,Uttar Pradesh
6739,1.0,795875795348533248,795875795348533248,BJP,vijaykumardwi17,Uttar Pradesh
6740,1.0,850744408941223940,850744408941223936,BJP,satypalsinghbjp,Uttar Pradesh
6741,1.0,4753344498,4753344498,BJP,BJP4Kisan,Uttar Pradesh
6742,1.0,2377720568,2377720568,BJP,UPindreshMishra,Uttar Pradesh
6743,1.0,1047060656346804224,1047060656346804224,BJP,BJPAllahabad_LS,Uttar Pradesh
6744,1.0,712708669037608962,712708669037608960,BJP,DinanathBhaskar,Uttar Pradesh
6745,1.0,563652842,563652842,BJP,Rajeshk9821,Uttar Pradesh
6746,1.0,706781558078701569,706781558078701568,BJP,Manmohanappu,Uttar Pradesh
6747,1.0,833361571267092481,833361571267092480,GOV,KorbaDist,Chhattisgarh
6748,1.0,761621234,761621234,BJP,BJPNoida,Uttar Pradesh
6749,1.0,262450580,262450580,BJP,javedmalikbjp,Uttar Pradesh
6750,1.0,278940984,278940984,BJP,DSMNRUGaurav,Uttar Pradesh
6751,1.0,102105177,102105177,BJP,leoarnyravi,Uttar Pradesh
6752,1.0,103542976,103542976,BJP,ianubhavdwivedi,Uttar Pradesh
6753,1.0,1030158030535647237,1030158030535647232,BJP,VineetAgarwalS1,Uttar Pradesh
6754,1.0,794775023344988160,794775023344988160,BJP,Bjp4Bijnor,Uttar Pradesh
6755,1.0,374997430,374997430,BJP,shivsingh15,Uttar Pradesh
6756,1.0,96914470,96914470,BJP,nitesh001,Uttar Pradesh
6757,1.0,4888323138,4888323138,BJP,sumitmauryabjp,Uttar Pradesh
6758,1.0,771963588961562624,771963588961562624,GOV,NarayanpurDist,Chhattisgarh
6759,1.0,830809028527747075,830809028527747072,BJP,BJP4Kalsapakkam,Uttar Pradesh
6760,1.0,760393617022353408,760393617022353408,BJP,raghuraj_bobby,Uttar Pradesh
6761,1.0,720537871,720537871,BJP,ManishdixitBJP,Uttar Pradesh
6762,1.0,3767840414,3767840414,BJP,ssschauhan13,Uttar Pradesh
6763,1.0,2182008290,2182008290,BJP,DPGNoida,Uttar Pradesh
6764,1.0,840492189750841348,840492189750841344,BJP,mayankmishrajmd,Uttar Pradesh
6765,1.0,3670359854,3670359854,BJP,RakeshTriBJP,Uttar Pradesh
6766,1.0,717760159188197376,717760159188197376,BJP,Mohittbansal,Uttar Pradesh
6767,1.0,1147814358,1147814358,BJP,SatishGautam19,Uttar Pradesh
6768,1.0,764799405031579648,764799405031579648,BJP,ishravanjaiswal,Uttar Pradesh
6769,1.0,771705550639804416,771705550639804416,GOV,MahasamundDist,Chhattisgarh
6770,1.0,101886922,101886922,BJP,ManoharMaski,To Be Added
6771,1.0,904976666249666560,904976666249666560,BJP,Amitvishnoiavr,Uttar Pradesh
6772,1.0,1567885873,1567885873,BJP,maheshsharmaBJP,Uttar Pradesh
6773,1.0,207621837,207621837,BJP,shyamrawatbjp,Uttar Pradesh
6774,1.0,895518988175679488,895518988175679488,BJP,BJP4Kolhapur,Uttar Pradesh
6775,1.0,3584822412,3584822412,BJP,Bjpanoop1988,Uttar Pradesh
6776,1.0,1049881883310530562,1049881883310530560,BJP,ex_rajesh,Uttar Pradesh
6777,1.0,887748615631974400,887748615631974400,BJP,VeerVikramPrin1,Uttar Pradesh
6778,1.0,819090688570691589,819090688570691584,BJP,bjpalld,Uttar Pradesh
6779,1.0,1643008460,1643008460,BJP,BJYM_UP,Uttar Pradesh
6780,1.0,520590176,520590176,TDP,anjilekkala,Andhra Pradesh
6781,1.0,771567799512633344,771567799512633344,GOV,DistrictBijapur,Chhattisgarh
6782,1.0,721060880318873600,721060880318873600,BJP,Devendr03269328,Uttar Pradesh
6783,1.0,870178180413497344,870178180413497344,BJP,Sayed_Shahab_,Uttar Pradesh
6784,1.0,782953789015851008,782953789015851008,BJP,bjp4badaun,Uttar Pradesh
6785,1.0,819275458512637953,819275458512637952,BJP,ANKITSI54066497,Uttar Pradesh
6786,1.0,258847771,258847771,BJP,AbhinavBajpai01,Uttar Pradesh
6787,1.0,714721668644610048,714721668644610048,To Be Added,Ravindramora,Uttar Pradesh
6788,1.0,2899199312,2899199312,BJP,DVirendera,To Be Added
6789,1.0,983759391869419520,983759391869419520,BJP,dubey_sambal,Uttar Pradesh
6790,1.0,882668545875877888,882668545875877888,BJP,gulabdeviup,Uttar Pradesh
6791,1.0,1698737220,1698737220,BJP,SaritaShreya,Uttar Pradesh
6792,1.0,771685055244693504,771685055244693504,GOV,JanjgirDist,Chhattisgarh
6793,1.0,2177694722,2177694722,BJP,RajatOnpuri,Uttar Pradesh
6794,1.0,776431617413943296,776431617413943296,BJP,ShivamBjp94,Uttar Pradesh
6795,1.0,2602948356,2602948356,BJP,upbjpitcell,Uttar Pradesh
6796,1.0,928245694648819712,928245694648819712,BJP,vishwadeep3034,Uttar Pradesh
6797,1.0,727187602567213056,727187602567213056,BJP,MayankT49754463,Uttar Pradesh
6798,1.0,2763774665,2763774665,BJP,sarvendramish01,Uttar Pradesh
6799,1.0,44193498,44193498,BJP,vijendrapal4bjp,Uttar Pradesh
6800,1.0,762514228007669760,762514228007669760,BJP,MahendraAmethi,Uttar Pradesh
6801,1.0,761377545560391681,761377545560391680,BJP,AbhishekBJYM328,To Be Added
6802,1.0,2913244790,2913244790,BJP,1AnkitRajaYadav,Uttar Pradesh
6803,1.0,771296317402382336,771296317402382336,GOV,SurajpurDist,Chhattisgarh
6804,1.0,192149955,192149955,BJP,prashantsocial,Uttar Pradesh
6805,1.0,774253136903041024,774253136903041024,BJP,BJPIT4UP,Uttar Pradesh
6806,1.0,1018949634033475584,1018949634033475584,BJP,GauravK03820680,Uttar Pradesh
6807,1.0,713938254643343360,713938254643343360,BJP,SurajNigam8,Uttar Pradesh
6808,1.0,2879823349,2879823349,BJP,Mohitshuklabjp,Uttar Pradesh
6809,1.0,1036944964410781696,1036944964410781696,BJP,BJP4LSKaushambi,Uttar Pradesh
6810,1.0,1007152004756590592,1007152004756590592,BJP,DhananjyKanojia,Uttar Pradesh
6811,1.0,2741595205,2741595205,BJP,Sushil1Singh1,Uttar Pradesh
6812,1.0,2531254100,2531254100,BJP,BJPSherSingh,Uttar Pradesh
6813,1.0,966517693066211328,966517693066211328,BJP,AshokJiVHP,Uttar Pradesh
6814,1.0,771676556506853376,771676556506853376,GOV,BemetaraDist,Chhattisgarh
6815,1.0,916718634679943168,916718634679943168,BJP,Omkarpa48282575,Uttar Pradesh
6816,1.0,998632842954326016,998632842954326016,BJP,Santosh75009030,Uttar Pradesh
6817,1.0,2550194761,2550194761,BJP,bhupendravns85,Uttar Pradesh
6818,1.0,1044252740807995392,1044252740807995392,BJP,GauravK92552412,Uttar Pradesh
6819,1.0,973243254761074689,973243254761074688,BJP,SumitTiwari29,Uttar Pradesh
6820,1.0,856516646,856516646,BJP,rajnishtiwari96,Uttar Pradesh
6821,1.0,714778289936535552,714778289936535552,BJP,PankajSharma_1_,Uttar Pradesh
6822,1.0,980011611737001984,980011611737001984,BJP,bmr2mjHlJkilZKY,Uttar Pradesh
6823,1.0,837236573448069120,837236573448069120,To Be Added,Shankar77990238,Uttar Pradesh
6824,1.0,3018325616,3018325616,BJP,sarveshkumar768,Uttar Pradesh
6825,1.0,771186206042263552,771186206042263552,GOV,KondagaonDist,Chhattisgarh
6826,1.0,879714936292691968,879714936292691968,BJP,KKSHARMA_BJP,Uttar Pradesh
6827,1.0,632455019,632455019,BJP,TheAtul_APS,Uttar Pradesh
6828,1.0,162655410,162655410,BJP,NKTGUPTA,Uttar Pradesh
6829,1.0,1062245835738509312,1062245835738509312,To Be Added,AshutoshTiw_BJP,Uttar Pradesh
6830,1.0,922698561426460672,922698561426460672,BJP,anuragsharmabjp,Uttar Pradesh
6831,1.0,2550004694,2550004694,BJP,TATBBalaji,Uttar Pradesh
6832,1.0,962781967740743680,962781967740743680,BJP,abvp4rampur,Uttar Pradesh
6833,1.0,1555387640,1555387640,BJP,SHRAWANKDS,Uttar Pradesh
6834,1.0,856802800491274240,856802800491274240,BJP,ShivamDagar07,Uttar Pradesh
6835,1.0,986151922192265216,986151922192265216,BJP,RameshC14161009,Uttar Pradesh
6836,1.0,3285443605,3285443605,GOV,CGInvest,Chhattisgarh
6837,1.0,1024584739993214976,1024584739993214976,BJP,nprajpootbjp,Uttar Pradesh
6838,1.0,934029767174635520,934029767174635520,BJP,kuberdindor,Uttar Pradesh
6839,1.0,4804996776,4804996776,BJP,shivamsaxenabjp,Uttar Pradesh
6840,1.0,3068451240,3068451240,BJP,riteishgokani,Uttar Pradesh
6841,1.0,278466464,278466464,BJP,anandshahibjp,Uttar Pradesh
6842,1.0,428047047,428047047,BJP,Jitendra4bjp1,Uttar Pradesh
6843,1.0,891213869154271232,891213869154271232,BJP,RahulMishra4096,Uttar Pradesh
6844,1.0,79741962,79741962,BJP,advlucky,Uttar Pradesh
6845,1.0,955987350282174465,955987350282174464,BJP,KolRajmani,Uttar Pradesh
6846,1.0,767420582958956544,767420582958956544,BJP,parasadvertiser,Uttar Pradesh
6847,1.0,2556600763,2556600763,INC,GShankarAgrawal,Chhattisgarh
6848,1.0,759371689805381632,759371689805381632,BJP,MithileshTpt,Uttar Pradesh
6849,1.0,800671393,800671393,To Be Added,jatrajkiran,Uttar Pradesh
6850,1.0,1584711786,1584711786,BJP,ParveenGunjan1,Uttar Pradesh
6851,1.0,1014771043599147008,1014771043599147008,BJP,abvpkashiprant,Uttar Pradesh
6852,1.0,868422412513292288,868422412513292288,BJP,KunwarShubhamS7,Uttar Pradesh
6853,1.0,3311242254,3311242254,BJP,JaiveerOfficial,Uttar Pradesh
6854,1.0,133830366,133830366,BJP,saundarya24,Uttar Pradesh
6855,1.0,2613369062,2613369062,BJP,KunwarSahab2,Uttar Pradesh
6856,1.0,736087811963555840,736087811963555840,BJP,IamDrAnilSingh,Uttar Pradesh
6857,1.0,953301028874539009,953301028874539008,To Be Added,VIPIN36243937,Uttar Pradesh
6858,1.0,731388034244055040,731388034244055040,INC,bhupeshbaghel,Chhattisgarh
6859,1.0,922811358147571715,922811358147571712,BJP,AnupTiwariBJP1,Uttar Pradesh
6860,1.0,4169326399,4169326399,BJP,anil04pundhir3,Uttar Pradesh
6861,1.0,884745806930223104,884745806930223104,BJP,Ptrksharmabjp,Uttar Pradesh
6862,1.0,4895316919,4895316919,BJP,nayak_peeyush,Uttar Pradesh
6863,1.0,748909403886198785,748909403886198784,BJP,GandhiofGujarat,To Be Added
6864,1.0,876058016231170049,876058016231170048,BJP,RaviGautamBjp,Uttar Pradesh
6865,1.0,740242950504873984,740242950504873984,BJP,drgbsingh,Uttar Pradesh
6866,1.0,3051658692,3051658692,BJP,govindworkerbjp,Uttar Pradesh
6867,1.0,990047038799863809,990047038799863808,BJP,ChandraDuttaSh4,Uttar Pradesh
6868,1.0,719751496468828160,719751496468828160,BJP,AftabAdvani,Uttar Pradesh
6869,1.0,470241578,470241578,INC,TS_SinghDeo,Chhattisgarh
6870,1.0,1927584181,1927584181,BJP,VGYB4India,Uttar Pradesh
6871,1.0,904016908076195841,904016908076195840,BJP,RatneshOjhabjp,Uttar Pradesh
6872,1.0,1010822889254375424,1010822889254375424,BJP,BjpNishadraj,Uttar Pradesh
6873,1.0,989914461958848512,989914461958848512,BJP,abvp4hamirpur,Uttar Pradesh
6874,1.0,463636406,463636406,BJP,BlySaurabh,Uttar Pradesh
6875,1.0,881447478469505024,881447478469505024,BJP,BjpPurendra,Uttar Pradesh
6876,1.0,1908105590,1908105590,BJP,shyamsunderbjp,Uttar Pradesh
6877,1.0,921233210847068160,921233210847068160,To Be Added,PawanYadav_1,Uttar Pradesh
6878,1.0,2270537419,2270537419,BJP,AshokPradhan_13,Uttar Pradesh
6879,1.0,843871077075890176,843871077075890176,BJP,BhumiIndia,Uttar Pradesh
6880,1.0,2912029974,2912029974,INC,INCChhattisgarh,Chhattisgarh
6881,1.0,3054477272,3054477272,To Be Added,himanshuksj13,Uttar Pradesh
6882,1.0,2519827099,2519827099,BJP,sangeetsoam,Uttar Pradesh
6883,1.0,1037921411489247233,1037921411489247232,BJP,prashantbaghpat,Uttar Pradesh
6884,1.0,790561472543948800,790561472543948800,BJP,SanjayY32910236,Uttar Pradesh
6885,1.0,826302013071880192,826302013071880192,BJP,sanjeevl2728,Uttar Pradesh
6886,1.0,717586846658629632,717586846658629632,BJP,Avdheshyadavbjp,Uttar Pradesh
6887,1.0,967295050458607616,967295050458607616,BJP,AjitChaube1,To Be Added
6888,1.0,900945586463023104,900945586463023104,BJP,HaiderAbbasCha2,Uttar Pradesh
6889,1.0,770998234026237952,770998234026237952,BJP,ravikashyap8439,Uttar Pradesh
6890,1.0,844267783949107200,844267783949107200,To Be Added,Surjeet_Singh7,Uttar Pradesh
6891,1.0,3279615433,3279615433,TDP,KumarKoppa,Andhra Pradesh
6892,1.0,3188518969,3188518969,INC,IYCChhattisgarh,Chhattisgarh
6893,1.0,739168873451126785,739168873451126784,BJP,BJPreturnsUP,Uttar Pradesh
6894,1.0,154017226,154017226,BJP,sknalanda2008,Uttar Pradesh
6895,1.0,1693242176,1693242176,BJP,Imskpathak1,Uttar Pradesh
6896,1.0,739788201934659585,739788201934659584,BJP,bjp4sanchit,Uttar Pradesh
6897,1.0,1053650289272766464,1053650289272766464,BJP,BJYMGBN,Uttar Pradesh
6898,1.0,875030757298786304,875030757298786304,BJP,Abhishe64510789,Uttar Pradesh
6899,1.0,705325515435978752,705325515435978752,BJP,vipularya945528,Uttar Pradesh
6900,1.0,2248068938,2248068938,BJP,TarkarDeewan,Uttar Pradesh
6901,1.0,2406820903,2406820903,BJP,yatendrayk,Uttar Pradesh
6902,1.0,895867222232408065,895867222232408064,BJP,PuneetM61801271,Uttar Pradesh
6903,1.0,542152285,542152285,INC,Deepakkhatri812,Chhattisgarh
6904,1.0,1014389802051907584,1014389802051907584,BJP,GyaniJi5,Uttar Pradesh
6905,1.0,868881042274361344,868881042274361344,BJP,Omshakthichala6,Uttar Pradesh
6906,1.0,1284597548108267520,1284597548108267520,BJP,Jitendragurjar_,Uttar Pradesh
6907,1.0,796757675434385408,796757675434385408,To Be Added,ShyamdeoC,Uttar Pradesh
6908,1.0,761835325819850752,761835325819850752,BJP,gujjarvishaldev,Uttar Pradesh
6909,1.0,179874923,179874923,BJP,sanjeevvermabjp,Uttar Pradesh
6910,1.0,715614206,715614206,BJP,ianujverma,Uttar Pradesh
6911,1.0,4310179214,4310179214,BJP,TBSingh5,Uttar Pradesh
6912,1.0,1017581252,1017581252,BJP,bjpjeevan,Uttar Pradesh
6913,1.0,1011133212666368001,1011133212666368000,BJP,kirtivardhanba2,Uttar Pradesh
6914,1.0,802824005430472704,802824005430472704,INC,umeshpatelcgpyc,Chhattisgarh
6915,1.0,905462281135206400,905462281135206400,BJP,singh_cohan,Uttar Pradesh
6916,1.0,814568076507250688,814568076507250688,BJP,VijayBjp300,Uttar Pradesh
6917,1.0,335756414,335756414,To Be Added,SuyashVasistha,Uttar Pradesh
6918,1.0,4735396857,4735396857,BJP,MamtaSingh_BJP,Uttar Pradesh
6919,1.0,570659143,570659143,BJP,chandraketuBJYM,Uttar Pradesh
6920,1.0,417195196,417195196,BJP,rajatjaiswal6,Uttar Pradesh
6921,1.0,825044960814755840,825044960814755840,BJP,sidhagrwlbjp,Uttar Pradesh
6922,1.0,980792556077420545,980792556077420544,BJP,AdityaHoon,Uttar Pradesh
6923,1.0,701738839908306944,701738839908306944,BJP,siddubes,Uttar Pradesh
6924,1.0,879549319673729024,879549319673729024,BJP,Dheeraj05721174,Uttar Pradesh
6925,1.0,765470059187671041,765470059187671040,INC,ajitjogi_cg,Chhattisgarh
6926,1.0,2272508305,2272508305,BJP,ajeettomer1,Uttar Pradesh
6927,1.0,2594630336,2594630336,To Be Added,NavalRss,To Be Added
6928,1.0,1005130036842622976,1005130036842622976,BJP,vani94sharma,Uttar Pradesh
6929,1.0,874902719873658881,874902719873658880,BJP,NanakRajput,To Be Added
6930,1.0,902322870172475393,902322870172475392,BJP,KalpendraBhart1,Uttar Pradesh
6931,1.0,1028998574737113090,1028998574737113088,BJP,Dalveersinghmla,Uttar Pradesh
6932,1.0,794033200821653504,794033200821653504,BJP,bjpKanpurGramin,Uttar Pradesh
6933,1.0,783014716637577220,783014716637577216,To Be Added,anju26jangmail1,Uttar Pradesh
6934,1.0,999374627846541312,999374627846541312,To Be Added,_ANILSHARMA,Uttar Pradesh
6935,1.0,969276697903288320,969276697903288320,BJP,BjpDeepsagar,Uttar Pradesh
6936,1.0,1543932314,1543932314,INC,Devendra_1925,Chhattisgarh
6937,1.0,837862891986485249,837862891986485248,BJP,Shubhamguptabjp,Uttar Pradesh
6938,1.0,733850218278555648,733850218278555648,BJP,santoshnetag,Uttar Pradesh
6939,1.0,842301980395622401,842301980395622400,BJP,Ajayyadavabvp,Uttar Pradesh
6940,1.0,4494171672,4494171672,BJP,dharmen98018699,Uttar Pradesh
6941,1.0,819848092715515904,819848092715515904,To Be Added,Hksharma3084,Uttar Pradesh
6942,1.0,831448222518411270,831448222518411264,BJP,tiwary_janardan,Uttar Pradesh
6943,1.0,836161134659006465,836161134659006464,BJP,RavindrJaiswal,Uttar Pradesh
6944,1.0,714408169422729217,714408169422729216,To Be Added,msaurabhraja,Uttar Pradesh
6945,1.0,904591699808157696,904591699808157696,BJP,Ajit35492930,Uttar Pradesh
6946,1.0,958207919773835265,958207919773835264,BJP,gopal_khariya,Uttar Pradesh
6947,1.0,1563042793,1563042793,INC,NSUICG,Chhattisgarh
6948,1.0,861471133958197248,861471133958197248,BJP,RamMohanAgarwa3,Uttar Pradesh
6949,1.0,1101883147896012800,1101883147896012800,BJP,shaktip40639342,Uttar Pradesh
6950,1.0,3306279049,3306279049,BJP,tulsidas_joshi,To Be Added
6951,1.0,915114052983988225,915114052983988224,BJP,TarunBajpai13,Uttar Pradesh
