,id,id_str,screen_name,confirmed_account_type,state,twitter_name,real_name,bioguide,office_holder,party,district,level,woman,birthday,last_updated
1598,1050592414828617728,1050592414828617728,jackdanielfost1,1,Texas,Jack Daniel Foster Jr,,,,,,,,,2021-04-20
1599,229020620,229020620,mjbarkl,1,California,Michael Barkley,,,,,,,,,2021-04-20
1600,1428236744,1428236744,jross_lacy,1,Texas,J.Ross Lacy,,,,,,,,,2021-04-20
1601,930529778804826112,930529778804826112,electbrannon,1,Oklahoma,Mary Brannon,,,,,,,,,2021-04-20
1602,2493604807,2493604807,mckinleyforwv,1,West Virginia,McKinley 4 Congress,,,,,,,,,2021-04-20
1603,1007354365152129024,1007354365152129024,tomharrison4or3,1,Oregon,Tom Harrison,,,,,,,,,2021-04-20
1604,15394954,15394954,boblatta,1,Ohio,U.S. Rep. Bob Latta,Robert Latta,L000566,1,2,5,3,False,1956-04-18,2021-04-20
1605,1248996723264978945,1248996723264978945,cazel4congress,1,Virginia,cazelforcongress,,,,,,,,,2021-04-20
1606,2440249446,2440249446,mayordajackson,1,Georgia,Deborah A. Jackson,,,,,,,,,2021-04-20
1607,990718044170326016,990718044170326016,jbeck4congress,1,Nevada,Beck for Congress,,,,,,,,,2021-04-20
1608,1183872474640986112,1183872474640986112,johncastorani,1,Alabama,John Castorani,,,,,,,,,2021-04-20
1609,1179354512240324610,1179354512240324610,spankyfedwards,1,Illinois,Spanky,,,,,,,,,2021-04-20
1610,1080222360643485698,1080222360643485698,repangiecraig,1,Minnesota,Angie Craig,Angie Craig,C001119,1,1,2,3,True,1972-02-14,2021-04-20
1611,1051446626,1051446626,repannwagner,1,Missouri,Ann Wagner,Ann Wagner,W000812,1,2,2,3,True,1962-09-13,2021-04-20
1612,1112856111915433984,1112856111915433984,stanley_adair,1,Alabama,Stanley Adair,,,,,,,,,2021-04-20
1613,65434109,65434109,jamiebyers,1,California,JAMIE BYERS,,,,,,,,,2021-04-20
1614,814103950404239360,814103950404239360,repbrianmast,1,Florida,Rep. Brian Mast,Brian Mast,M001199,1,2,18,3,False,1980-07-10,2021-04-20
1615,1197923579033214976,1197923579033214976,realdrwinnie,1,Missouri,Dr. Winnie Heartstrong for Congress,,,,,,,,,2021-04-20
1616,1083125649609506816,1083125649609506816,repgregsteube,1,Florida,Congressman Greg Steube,W. Steube,S001214,1,2,17,3,False,1978-05-19,2021-04-20
1617,1193071631188549632,1193071631188549632,welch_tx,1,Texas,Dr. Lisa Welch,,,,,,,,,2021-04-20
1618,947934725271846912,947934725271846912,biggan4congress,1,Texas,Dr. John Biggan,,,,,,,,,2021-04-20
1619,776664410,776664410,repcartwright,1,Pennsylvania,Matt Cartwright,Matthew Cartwright,C001090,1,1,8,3,False,1961-05-01,2021-04-20
1620,884793991891472385,884793991891472385,hall4congressma,1,Massachusetts,Julie Hall for Congress,,,,,,,,,2021-04-20
1621,472315803,472315803,cartwrightpa,1,Pennsylvania,Matt Cartwright,,,,,,,,,2021-04-20
1622,234797704,234797704,austinscottga08,1,Georgia,Rep. Austin Scott,Austin Scott,S001189,1,2,8,3,False,1969-12-10,2021-04-20
1623,1122344440562057216,1122344440562057216,fornorton,1,Michigan,Tom Norton For Congress (MI-03),,,,,,,,,2021-04-20
1624,1077446982,1077446982,reprwilliams,1,Texas,Rep. Roger Williams,Roger Williams,W000816,1,2,25,3,False,1949-09-13,2021-04-20
1625,1173978070535024642,1173978070535024642,repgregmurphy,1,North Carolina,"Congressman Greg Murphy, M.D.",Gregory Murphy,M001210,1,2,3,3,False,1963-03-05,2021-04-20
1626,966170652309970945,966170652309970945,robertseyfferth,1,Maryland,Rob Seyfferth,,,,,,,,,2021-04-20
1627,1168373935706005505,1168373935706005505,jaimearriola_,1,Texas,Jaime Arriola for Congress,,,,,,,,,2021-04-20
1628,1190382529758597120,1190382529758597120,russellfostertx,1,Texas,Russell Foster for Texas,,,,,,,,,2021-04-20
1629,922477127232118784,922477127232118784,jake_pretot,1,Maryland,Jake Pretot for Congress,,,,,,,,,2021-04-20
1630,1194732591259246593,1194732591259246593,antonia4ms1,1,Mississippi,Antonia Eliason for Congress,,,,,,,,,2021-04-20
1631,823302838524739584,823302838524739584,chriscoonsforde,1,Delaware,Chris Coons,,,,,,,,,2021-04-20
1632,1212561705827368961,1212561705827368961,gusfortx,1,Texas,Gus Trujillo For Congress,,,,,,,,,2021-04-20
1633,37094727,37094727,mariodb,1,Florida,Mario Diaz-Balart,Mario Diaz-Balart,D000600,1,2,25,3,False,1961-09-25,2021-04-20
1634,40282700,40282700,maelvirasalazar,1,Florida,María Elvira Salazar 🇺🇸,,,,,,,,,2021-04-20
1635,913616009772269569,913616009772269569,caldwell4md6cd,1,Maryland,,,,,,,,,,2021-04-20
1636,31801993,31801993,frankpallone,1,New Jersey,Rep. Frank Pallone,Frank Pallone,P000034,1,1,6,3,False,1951-10-30,2021-04-20
1637,949403921721815046,949403921721815046,ziol_4_in_4th,1,Indiana,Veronikka Ziol For Indiana 4,,,,,,,,,2021-04-20
1638,155253505,155253505,katcammack,1,Florida,Kat Cammack,,,,,,,,,2021-04-20
1639,1133450390408712193,1133450390408712193,electbenbullock,1,Georgia,,,,,,,,,,2021-04-20
1640,798547004477599744,798547004477599744,lindseyboylan,1,New York,Lindsey Boylan,,,,,,,,,2021-04-20
1641,1137946655058096128,1137946655058096128,amyfororegon,1,Oregon,Amy Ryan Courser,,,,,,,,,2021-04-20
1642,1077121945,1077121945,reploisfrankel,1,Florida,Rep. Lois Frankel,Lois Frankel,F000462,1,1,21,3,True,1948-05-16,2021-04-20
1643,1075040139351597056,1075040139351597056,repvantaylor,1,Texas,Rep Van Taylor,Van Taylor,T000479,1,2,3,3,False,1972-08-01,2021-04-20
1644,773208927697788928,773208927697788928,sandraforqueens,1,New York,Sandra Choi,,,,,,,,,2021-04-20
1645,77839894,77839894,bob_gibbs,1,Ohio,Gibbs for Congress,Bob Gibbs,G000563,1,2,7,3,False,1954-06-14,2021-04-20
1646,1082329240681492481,1082329240681492481,jakelaturner,1,Kansas,Jake LaTurner,,,,,,,,,2021-04-20
1647,1201970764519542784,1201970764519542784,moenc11,1,North Carolina,Moe Davis For Congress NC11,,,,,,,,,2021-04-20
1648,223063551,223063551,andyterrellnc,1,North Carolina,Andrew Terrell,,,,,,,,,2021-04-20
1649,1145973238431748101,1145973238431748101,debrinekirk,1,Wyoming,James Kirk DeBrine 4 U.S. WY Sen. Dem Nom Aug 18th,,,,,,,,,2021-04-20
1650,1152041521035616256,1152041521035616256,pjr4senate,1,Oregon,,,,,,,,,,2021-04-20
1651,168502762,168502762,repebj,1,Texas,Rep. Eddie Bernice Johnson,Eddie Johnson,J000126,1,1,30,3,True,1935-12-03,2021-04-20
1652,2968451607,2968451607,repbonnie,1,New Jersey,Rep. Bonnie Watson Coleman,Bonnie Watson Coleman,W000822,1,1,12,3,True,1945-02-06,2021-04-20
1653,1232005095841304579,1232005095841304579,drjamesstgeorge,1,Florida,Dr. James St. George,,,,,,,,,2021-04-20
1654,2339415242,2339415242,votejimjordan,1,Ohio,Jim Jordan,,,,,,,,,2021-04-20
1655,19168067,19168067,krhern,1,Oklahoma,Kevin Hern,,,,,,,,,2021-04-20
1656,2728403690,2728403690,whiptbranch,1,Maryland,Talmadge Branch,,,,,,,,,2021-04-20
1657,327625079,327625079,repalgreentx,1,Texas,Congressman Al Green,,,,,,,,,2021-04-20
1658,1168972392175198208,1168972392175198208,fymforcongress,1,California,Frances Yasmeen Motiwalla,,,,,,,,,2021-04-20
1659,247392226,247392226,bangarreddy,1,Texas,Bangar Reddy Aaloori,,,,,,,,,2021-04-20
1660,588823371,588823371,drleovalentin,1,Florida,Dr. Leo,,,,,,,,,2021-04-20
1661,1226681166192947200,1226681166192947200,forpaulette,1,Georgia,Paulette Smith For Congress,,,,,,,,,2021-04-20
1662,854715071116849157,854715071116849157,repronestes,1,Kansas,Rep. Ron Estes,Ron Estes,E000298,1,2,4,3,False,1956-07-19,2021-04-20
1663,3686482216,3686482216,replahood,1,Illinois,Darin LaHood,Darin LaHood,L000585,1,2,18,3,False,1968-07-05,2021-04-20
1664,398193180,398193180,jimmygomezca,1,California,Jimmy Gomez,,,,,,,,,2021-04-20
1665,267316393,267316393,andre4congress,1,Indiana,André Carson,,,,,,,,,2021-04-20
1666,1201300848682455040,1201300848682455040,catherineny17,1,New York,Catherine Parker,,,,,,,,,2021-04-20
1667,915831762,915831762,abrindisiny,1,New York,Anthony Brindisi,,,,,,,,,2021-04-20
1668,1224782372429758466,1224782372429758466,guido4congress,1,Florida,Guido Weiss,,,,,,,,,2021-04-20
1669,133028836,133028836,adamschiff,1,California,Adam Schiff,,,,,,,,,2021-04-20
1670,237299871,237299871,repmobrooks,1,Alabama,Mo Brooks,Mo Brooks,B001274,1,2,5,3,False,1954-04-29,2021-04-20
1671,483034344,483034344,haleindy,1,Indiana,Christina Hale,,,,,,,,,2021-04-20
1672,3404875323,3404875323,val_demings,1,Florida,Val Demings,,,,,,,,,2021-04-20
1673,1169798583375106048,1169798583375106048,gofordw,1,Oregon,Dane Wilcox,,,,,,,,,2021-04-20
1674,1218569836797878273,1218569836797878273,quentinforoh7,1,Ohio,,,,,,,,,,2021-04-20
1675,1205968707303948289,1205968707303948289,oelkeelena,1,Michigan,Elena Oelke,,,,,,,,,2021-04-20
1676,127941167,127941167,davidrouzer,1,North Carolina,David Rouzer,,,,,,,,,2021-04-20
1677,1155192538535550976,1155192538535550976,sites4congress,1,Ohio,Jeff Sites for Congress,,,,,,,,,2021-04-20
1678,236279233,236279233,normajtorres,1,California,Rep. Norma Torres,Norma Torres,T000474,1,1,35,3,True,1965-04-04,2021-04-20
1679,158520264,158520264,larsenrick,1,Washington,Rick Larsen,Rick Larsen,L000560,1,1,2,3,False,1965-06-15,2021-04-20
1680,983348251972816896,983348251972816896,senhydesmith,1,Mississippi,U.S. Senator Cindy Hyde-Smith,Cindy Hyde-Smith,H001079,1,2,99,3,True,1959-05-10,2021-04-20
1681,607305422,607305422,bperras12,1,California,Brian Perras,,,,,,,,,2021-04-20
1682,953749679166156800,953749679166156800,guestcongress,1,Mississippi,Michael Guest,,,,,,,,,2021-04-20
1683,480872337,480872337,marcy_kaptur,1,Ohio,Marcy Kaptur,,,,,,,,,2021-04-20
1684,90639372,90639372,repdwightevans,1,Pennsylvania,Congressman Dwight Evans,Dwight Evans,E000296,1,1,3,3,False,1954-05-16,2021-04-20
1685,1726054070,1726054070,krishnabansalus,1,Illinois,Krishna Bansal,,,,,,,,,2021-04-20
1686,1191470062340845568,1191470062340845568,goodforcongress,1,Virginia,Bob Good for Congress,,,,,,,,,2021-04-20
1687,1440628346,1440628346,nickov0124,1,Florida,Nicholas P. Vessio,,,,,,,,,2021-04-20
1688,956686624309510145,956686624309510145,mohamma27433472,1,Arizona,Mohammad Arif,,,,,,,,,2021-04-20
1689,1037341536592310272,1037341536592310272,repbalderson,1,Ohio,Congressman Troy Balderson,Troy Balderson,B001306,1,2,12,3,False,1962-01-16,2021-04-20
1690,816652616625168388,816652616625168388,repandybiggsaz,1,Arizona,Rep Andy Biggs,Andy Biggs,B001302,1,2,5,3,False,1958-11-07,2021-04-20
1691,38167794,38167794,jonivy,1,California,Jon Ivy （艾森）,,,,,,,,,2021-04-20
1692,1164176887712796672,1164176887712796672,foxworthfor14,1,Texas,FoxworthForCongress,,,,,,,,,2021-04-20
1693,16801092,16801092,pubtheologian,1,Michigan,Rev. Bryan Berghoef,,,,,,,,,2021-04-20
1694,1081243468327018496,1081243468327018496,repmichaelguest,1,Mississippi,Congressman Michael Guest,Michael Guest,G000591,1,2,3,3,False,1970-02-04,2021-04-20
1695,1085607801278349312,1085607801278349312,tomphillipsnj7,1,New Jersey,Tom Phillips,,,,,,,,,2021-04-20
1696,18696134,18696134,repsires,1,New Jersey,Albio Sires,Albio Sires,S001165,1,1,8,3,False,1951-01-26,2021-04-20
1697,26424123,26424123,repmccaul,1,Texas,Michael McCaul,Michael McCaul,M001157,1,2,10,3,False,1962-01-14,2021-04-20
1698,246064793,246064793,markronchettinm,1,New Mexico,Mark Ronchetti,,,,,,,,,2021-04-20
1699,40264497,40264497,cline4virginia,1,Virginia,Ben Cline,,,,,,,,,2021-04-20
1700,85583894,85583894,qasimrashid,1,Virginia,"Qasim Rashid, Esq. قاسم رشید",,,,,,,,,2021-04-20
1701,1080539438508400642,1080539438508400642,repunderwood,1,Illinois,Rep. Lauren Underwood,Lauren Underwood,U000040,1,1,14,3,True,1986-10-04,2021-04-20
1702,960347713027104768,960347713027104768,danaforcongress,1,Florida,,,,,,,,,,2021-04-20
1703,1198763678109188096,1198763678109188096,adamschleiferny,1,New York,Adam Schleifer,,,,,,,,,2021-04-20
1704,23593446,23593446,davidcicilline,1,Rhode Island,David Cicilline,,,,,,,,,2021-04-20
1705,1082086081238102018,1082086081238102018,repjahanahayes,1,Connecticut,Jahana Hayes,Jahana Hayes,H001081,1,1,5,3,True,1973-03-08,2021-04-20
1706,1203799585841266688,1203799585841266688,alison4congress,1,California,Alison Hayden 🇺🇸 for CA-15 vs.Eric Swalwell 🇺🇸,,,,,,,,,2021-04-20
1707,5019861,5019861,anitamalik,1,Arizona,Anita Malik,,,,,,,,,2021-04-20
1708,1270426374,1270426374,marie4congress,1,Illinois,Marie Newman,,,,,,,,,2021-04-20
1709,1219959734473764867,1219959734473764867,votedegrammont,1,Florida,Vic DeGrammont,,,,,,,,,2021-04-20
1710,2557400970,2557400970,lukeedison20,1,Pennsylvania,Luke Negron - Young Wolf Politics,,,,,,,,,2021-04-20
1711,156333623,156333623,repalgreen,1,Texas,Congressman Al Green,Al Green,G000553,1,1,9,3,False,1947-09-01,2021-04-20
1712,1067184143774162944,1067184143774162944,detmermike,1,Michigan,Mike Detmer for US House MI-8,,,,,,,,,2021-04-20
1713,125706625,125706625,electconnolly,1,Virginia,Gerry Connolly,,,,,,,,,2021-04-20
1714,816303263586914304,816303263586914304,repbrianfitz,1,Pennsylvania,Rep. Brian Fitzpatrick 🇺🇸,Brian Fitzpatrick,F000466,1,2,1,3,False,1973-12-17,2021-04-20
1715,155654527,155654527,langevinforri,1,Rhode Island,LangevinForCongress,,,,,,,,,2021-04-20
1716,1168228170014908417,1168228170014908417,vanwinkle4tx23,1,Texas,Ben Van Winkle,,,,,,,,,2021-04-20
1717,2945148970,2945148970,juliopabonny15,1,New York,Julio Pabón,,,,,,,,,2021-04-20
1718,770442474753896448,770442474753896448,reygonzalez34,1,Texas,Dr. Rey Gonzalez,,,,,,,,,2021-04-20
1719,1083474782602125318,1083474782602125318,rephagedorn,1,Minnesota,Congressman Jim Hagedorn,Jim Hagedorn,H001088,1,2,1,3,False,1962-08-04,2021-04-20
1720,25034727,25034727,abbybroyles,1,Oklahoma,Abby Broyles,,,,,,,,,2021-04-20
1721,1222594021547290624,1222594021547290624,garbarinoforny,1,New York,Andrew Garbarino,,,,,,,,,2021-04-20
1722,818472418620608512,818472418620608512,repallawsonjr,1,Florida,US Rep. Al Lawson Jr,Al Lawson,L000586,1,1,5,3,False,1948-09-23,2021-04-20
1723,2966770391,2966770391,pamkeithfl,1,Florida,"Pam Keith, Esq.",,,,,,,,,2021-04-20
1724,959850572420546560,959850572420546560,hazelo4congress,1,Washington,Timothy Hazelo For Congress,,,,,,,,,2021-04-20
1725,929506435070705664,929506435070705664,hackettcongress,1,Indiana,Pat Hackett for Congress,,,,,,,,,2021-04-20
1726,551935844,551935844,electblakemoore,1,Utah,Blake D. Moore,,,,,,,,,2021-04-20
1727,1197511790881624064,1197511790881624064,jamieberryhill3,1,Texas,Jamie Berryhill,,,,,,,,,2021-04-20
1728,188019606,188019606,whipclyburn,1,South Carolina,James E. Clyburn,James Clyburn,C000537,1,1,6,3,False,1940-07-21,2021-04-20
1729,1104042336466726914,1104042336466726914,caroltx26,1,Texas,,,,,,,,,,2021-04-20
1730,16256269,16256269,virginiafoxx,1,North Carolina,Virginia Foxx,Virginia Foxx,F000450,1,2,5,3,True,1943-06-29,2021-04-20
1731,2364682111,2364682111,repdmb,1,Colorado,Diane Mitsch Bush,,,,,,,,,2021-04-20
1732,1107447305697968131,1107447305697968131,tedgradel14,1,Illinois,,,,,,,,,,2021-04-20
1733,1100153767708819457,1100153767708819457,sandysmithnc,1,North Carolina,Sandy Smith NC,,,,,,,,,2021-04-20
1734,2432952828,2432952828,grothmanforwi,1,Wisconsin,Glenn Grothman,,,,,,,,,2021-04-20
1735,878006456548810752,878006456548810752,lisaringga01,1,Georgia,Lisa Ring,,,,,,,,,2021-04-20
1736,3690837435,3690837435,senjohnnyray,1,Maryland,Johnny Ray Salling,,,,,,,,,2021-04-20
1737,87306418,87306418,gtsagan,1,Texas,Gregory T. Sagan,,,,,,,,,2021-04-20
1738,768490076913274880,768490076913274880,jefferyadovejr,1,Virginia,Jeffery A Dove Jr.,,,,,,,,,2021-04-20
1739,15751083,15751083,michaelcburgess,1,Texas,"Michael Burgess, MD",Michael Burgess,B001248,1,2,26,3,False,1950-12-23,2021-04-20
1740,1528330050,1528330050,merkgregory,1,Florida,Greg Merk,,,,,,,,,2021-04-20
1741,4161157874,4161157874,markreed1776,1,California,Mark Reed,,,,,,,,,2021-04-20
1742,95184947,95184947,brynnespeak,1,California,Brynne Kennedy,,,,,,,,,2021-04-20
1743,38970940,38970940,charliecrist,1,Florida,Charlie Crist,,,,,,,,,2021-04-20
1744,950226935279443968,950226935279443968,hank4ky,1,Kentucky,Hank Linderman for Congress,,,,,,,,,2021-04-20
1745,811986281177772032,811986281177772032,reptrey,1,Indiana,Trey Hollingsworth,Trey Hollingsworth,H001074,1,2,9,3,False,1983-09-12,2021-04-20
1746,988858472132415489,988858472132415489,zoelofgren,1,California,Zoe Lofgren,,,,,,,,,2021-04-20
1747,31013444,31013444,ayannapressley,1,Massachusetts,Ayanna Pressley,,,,,,,,,2021-04-20
1748,1080891667308298240,1080891667308298240,repgolden,1,Maine,Congressman Jared Golden,Jared Golden,G000592,1,1,2,3,False,1982-07-25,2021-04-20
1749,1196906912257757184,1196906912257757184,jeffmcfarlintx,1,Texas,Jeff McFarlin for Congress,,,,,,,,,2021-04-20
1750,1245079531,1245079531,austinintal,1,California,Austin Intal,,,,,,,,,2021-04-20
1751,1219784475938369538,1219784475938369538,williamsfor15,1,Pennsylvania,,,,,,,,,,2021-04-20
1752,939210399060148229,939210399060148229,swisherforidaho,1,Idaho,Swisher for Idaho,,,,,,,,,2021-04-20
1753,720487829873299456,720487829873299456,electkmreeveswa,1,Washington,,,,,,,,,,2021-04-20
1754,237763317,237763317,rephartzler,1,Missouri,Rep. Vicky Hartzler,Vicky Hartzler,H001053,1,2,4,3,True,1960-10-13,2021-04-20
1755,4532518512,4532518512,mariaforamerica,1,Texas,Maria Espinoza-TX,,,,,,,,,2021-04-20
1756,2415806120,2415806120,bradshaw2020,1,Tennessee,,,,,,,,,,2021-04-20
1757,1491350114,1491350114,mooneyforwv,1,West Virginia,Alex Mooney,,,,,,,,,2021-04-20
1758,1232055502785437696,1232055502785437696,underwoodga09,1,Georgia,Ethan Underwood,,,,,,,,,2021-04-20
1759,235312723,235312723,desjarlaistn04,1,Tennessee,Scott DesJarlais,Scott DesJarlais,D000616,1,2,4,3,False,1964-02-21,2021-04-20
1760,1161336480,1161336480,greghilltx,1,Texas,Greg Hill,,,,,,,,,2021-04-20
1761,1110298689363279872,1110298689363279872,huang4congress,1,California,Peggy Huang For Congress,,,,,,,,,2021-04-20
1762,1081256295469068288,1081256295469068288,repfinkenauer,1,Iowa,ARCHIVED Congresswoman Abby Finkenauer,Abby Finkenauer,F000467,2,1,1,3,True,1988-12-27,2021-04-20
1763,584912320,584912320,lacyclaymo1,1,Missouri,Lacy Clay MO1st,,,,,,,,,2021-04-20
1764,3609064098,3609064098,jodeyarrington,1,Texas,Jodey Arrington,,,,,,,,,2021-04-20
1765,24602291,24602291,beekay4me,1,Maine,bre kidman 🏳️‍⚧️🏳️‍🌈🌹🦞,,,,,,,,,2021-04-20
1766,66804351,66804351,seancasten,1,Illinois,Sean Casten,,,,,,,,,2021-04-20
1767,1122921580210921474,1122921580210921474,votejackie4ny,1,New York,Jackie Gordon,,,,,,,,,2021-04-20
1768,1080198683713507335,1080198683713507335,repcunningham,1,South Carolina,Archived: Rep. Joe Cunningham,Joe Cunningham,C001122,2,1,1,3,False,1982-05-26,2021-04-20
1769,521731529,521731529,jackiespeier,1,California,Jackie Speier,,,,,,,,,2021-04-20
1770,876894308309147650,876894308309147650,gilcisnerosca,1,California,Gil Cisneros,,,,,,,,,2021-04-20
1771,1230620646033457152,1230620646033457152,db_fugate,1,Florida,DB Fugate,,,,,,,,,2021-04-20
1772,1100072194632237056,1100072194632237056,gregmurphymd,1,North Carolina,Dr. Greg Murphy,,,,,,,,,2021-04-20
1773,1215344718550315011,1215344718550315011,swain4congress,1,North Carolina,,,,,,,,,,2021-04-20
1774,907611779253112833,907611779253112833,goodforflorida,1,Florida,Margaret Good,,,,,,,,,2021-04-20
1775,4659557177,4659557177,lukeletlow,1,Louisiana,,,,,,,,,,2021-04-20
1776,110798061,110798061,ttuberville,1,Alabama,Tommy Tuberville,,,,,,,,,2021-04-20
1777,941754604118831105,941754604118831105,huffmanfornc,1,North Carolina,Scott Huffman,,,,,,,,,2021-04-20
1778,1159655639485861888,1159655639485861888,electharleman,1,Missouri,Eric Harleman,,,,,,,,,2021-04-20
1779,811239440916054016,811239440916054016,malinowski,1,New Jersey,Tom Malinowski,Tom Malinowski,M001203,1,1,7,3,False,1965-09-23,2021-04-20
1780,36996153,36996153,brian_babin,1,Texas,Brian Babin,,,,,,,,,2021-04-20
1781,4116073601,4116073601,st4oh,1,Ohio,Shalira Taylor,,,,,,,,,2021-04-20
1782,23441791,23441791,davidcarlucci,1,New York,David Carlucci,,,,,,,,,2021-04-20
1783,1080485692298444800,1080485692298444800,repdelgado,1,New York,Congressman Antonio Delgado,Antonio Delgado,D000630,1,1,19,3,False,1977-01-19,2021-04-20
1784,2930635215,2930635215,repnewhouse,1,Washington,Rep. Dan Newhouse,Dan Newhouse,N000189,1,2,4,3,False,1955-07-10,2021-04-20
1785,780145306742689792,780145306742689792,lynzsimmons,1,Missouri,Lindsey Simmons,,,,,,,,,2021-04-20
1786,98261746,98261746,polatik254,1,Texas,David Saucedo,,,,,,,,,2021-04-20
1787,2953974395,2953974395,repfrenchhill,1,Arkansas,French Hill,J. Hill,H001072,1,2,2,3,False,1956-12-05,2021-04-20
1788,1087073882220064768,1087073882220064768,philarballo2020,1,California,,,,,,,,,,2021-04-20
1789,1043914380478361600,1043914380478361600,teamknight25,1,California,Steve Knight for Congress,,,,,,,,,2021-04-20
1790,1243902714,1243902714,repbrownley,1,California,Congresswoman Julia Brownley,Julia Brownley,B001285,1,1,26,3,True,1952-08-28,2021-04-20
1791,818713465653051392,818713465653051392,repdarrensoto,1,Florida,Rep. Darren Soto,Darren Soto,S001200,1,1,9,3,False,1978-02-25,2021-04-20
